"","country","iso3c","date","first_doses","second_doses","third_doses"
"528","United Kingdom","GBR","2022-06-21",4211,5416.20000000298,7395
"529","United Kingdom","GBR","2022-06-22",4223,5253.79999999702,8242.79999999702
"530","United Kingdom","GBR","2022-06-23",4234,7176.60000000149,8992
"531","United Kingdom","GBR","2022-06-24",4330,7759.20000000298,8470.80000000447
"532","United Kingdom","GBR","2022-06-25",4616,8082.79999999702,8545
"533","United Kingdom","GBR","2022-06-26",4691,8506,8591.59999999404
"534","United Kingdom","GBR","2022-06-27",4765,8749.60000000149,8655.80000000447
"535","United Kingdom","GBR","2022-06-28",4802,7398.19999999553,8134.79999999702
"536","United Kingdom","GBR","2022-06-29",4789,7397,8776.80000000447
"537","United Kingdom","GBR","2022-06-30",4856,10013.8000000045,8863.39999999851
"538","United Kingdom","GBR","2022-07-01",4757,10700,8101.60000000149
"539","United Kingdom","GBR","2022-07-02",4254,11007.799999997,7940
"540","United Kingdom","GBR","2022-07-03",4078,11127.6000000015,7797
"541","United Kingdom","GBR","2022-07-04",4167,11310.3999999985,7751
"542","United Kingdom","GBR","2022-07-05",4092,9287,7624.39999999851
"543","United Kingdom","GBR","2022-07-06",4044,9184.39999999851,8402.39999999851
"544","United Kingdom","GBR","2022-07-07",3980,12201,8545.39999999851
"545","United Kingdom","GBR","2022-07-08",3976,12492.400000006,7712.39999999851
"546","United Kingdom","GBR","2022-07-09",3887,12132.799999997,7509.20000000298
"547","United Kingdom","GBR","2022-07-10",3838,11733,7303.79999999702
"548","United Kingdom","GBR","2022-07-11",3644,11441,7222.60000000149
"549","United Kingdom","GBR","2022-07-12",3564,8551.20000000298,7094
"550","United Kingdom","GBR","2022-07-13",3566,8407.39999999851,7860.60000000149
"551","United Kingdom","GBR","2022-07-14",3544,11935,8179.60000000149
"552","United Kingdom","GBR","2022-07-15",3465,12276,7424.39999999851
"553","United Kingdom","GBR","2022-07-16",3374,11742.6000000015,6993.79999999702
"554","United Kingdom","GBR","2022-07-17",3231,11042.799999997,6407.60000000149
"555","United Kingdom","GBR","2022-07-18",3151,10887.3999999985,6338.39999999851
"556","United Kingdom","GBR","2022-07-19",3003,7679.20000000298,5722.20000000298
"557","United Kingdom","GBR","2022-07-20",2967,8087.79999999702,6324
"558","United Kingdom","GBR","2022-07-21",2960,11125.3999999985,6684.60000000149
"559","United Kingdom","GBR","2022-07-22",3074,11881.8000000045,6567.39999999851
"560","United Kingdom","GBR","2022-07-23",2943,12271.3999999985,6507
"561","United Kingdom","GBR","2022-07-24",2998,12373,6741.39999999851
"562","United Kingdom","GBR","2022-07-25",3241,11892.6000000015,6821
"563","United Kingdom","GBR","2022-07-26",3495,9599,6690.20000000298
"564","United Kingdom","GBR","2022-07-27",3605,9638,6973.79999999702
"565","United Kingdom","GBR","2022-07-28",3668,10814.3999999985,6967.20000000298
"566","United Kingdom","GBR","2022-07-29",3653,10494,6258.39999999851
"567","United Kingdom","GBR","2022-07-30",3492,10209.3999999985,5923
"568","United Kingdom","GBR","2022-07-31",3384,9675,5564
"569","United Kingdom","GBR","2022-08-01",3251,9231,5537.39999999851
"570","United Kingdom","GBR","2022-08-02",3170,7385,5228.80000000447
"571","United Kingdom","GBR","2022-08-03",3124,7363.20000000298,5598
"572","United Kingdom","GBR","2022-08-04",2949,8339,5648.79999999702
"573","United Kingdom","GBR","2022-08-05",2828,8182.79999999702,5129.60000000149
"574","United Kingdom","GBR","2022-08-06",2714,8002.60000000149,4912.79999999702
"575","United Kingdom","GBR","2022-08-07",2675,7774.39999999851,4724.39999999851
"576","United Kingdom","GBR","2022-08-08",2621,7402.80000000447,4673.60000000149
"577","United Kingdom","GBR","2022-08-09",2512,6115.59999999404,4555.20000000298
"578","United Kingdom","GBR","2022-08-10",2378,5977.40000000596,4905
"579","United Kingdom","GBR","2022-08-11",2383,6702.39999999851,4942.79999999702
"580","United Kingdom","GBR","2022-08-12",2315,6446.19999999553,4541.80000000447
"581","United Kingdom","GBR","2022-08-13",2234,7136.20000000298,4749.19999999553
"582","United Kingdom","GBR","2022-08-14",2163,6974.60000000149,4604.60000000149
"583","United Kingdom","GBR","2022-08-15",2875,6915.39999999851,4706
"584","United Kingdom","GBR","2022-08-16",2901,5947.39999999851,4608.79999999702
"585","United Kingdom","GBR","2022-08-17",2915,6046.39999999851,4951.80000000447
"586","United Kingdom","GBR","2022-08-18",2891,6243,4820.19999999553
"587","United Kingdom","GBR","2022-08-19",2917,5983.60000000149,4307.20000000298
"588","United Kingdom","GBR","2022-08-20",2948,6035.39999999851,4185.20000000298
"589","United Kingdom","GBR","2022-08-21",2941,6101.20000000298,4144.59999999404
"590","United Kingdom","GBR","2022-08-22",2227,6383,4284.20000000298
"591","United Kingdom","GBR","2022-08-23",2228,5834.60000000149,4344.79999999702
"592","United Kingdom","GBR","2022-08-24",2285,6100.19999999553,4763.40000000596
"593","United Kingdom","GBR","2022-08-25",2388,6745.40000000596,4772
"594","United Kingdom","GBR","2022-08-26",2427,6281.59999999404,4212.79999999702
"595","United Kingdom","GBR","2022-08-27",2364,5246.80000000447,3399.79999999702
"596","United Kingdom","GBR","2022-08-28",2343,5012.19999999553,3160.80000000447
"597","United Kingdom","GBR","2022-08-29",2147,5165.80000000447,3348.19999999553
"598","United Kingdom","GBR","2022-08-30",2193,4146,3214.20000000298
"599","United Kingdom","GBR","2022-08-31",2196,4116.19999999553,3558.79999999702
"600","United Kingdom","GBR","2022-09-01",2054,5437.80000000447,4079.40000000596
"601","United Kingdom","GBR","2022-09-02",1886,4825.60000000149,3465
"602","United Kingdom","GBR","2022-09-03",1799,3930.59999999404,-8072355.2
"603","United Kingdom","GBR","2022-09-04",1746,3533,-8073111.8
"604","United Kingdom","GBR","2022-09-05",1754,3175.60000000149,-8073790.6
"605","United Kingdom","GBR","2022-09-06",1481,1947.80000000447,-8074503.2
"606","United Kingdom","GBR","2022-09-07",1209,1730.79999999702,-8074797.4
"607","United Kingdom","GBR","2022-09-08",1086,2588.60000000149,0
"608","United Kingdom","GBR","2022-09-09",1034,2734.79999999702,0
"609","United Kingdom","GBR","2022-09-10",957,-50756264.4,0
"610","United Kingdom","GBR","2022-09-11",933,0,0
"611","United States","USA","2020-12-13",0,0,0
"612","United States","USA","2020-12-14",4579,0,0
"613","United States","USA","2020-12-15",25429,0,0
"614","United States","USA","2020-12-16",68718,612.200000000001,0
"615","United States","USA","2020-12-17",118576,808,0
"616","United States","USA","2020-12-18",177084,906,0
"617","United States","USA","2020-12-19",177518,1132,0
"618","United States","USA","2020-12-20",167121,1581.2,0
"619","United States","USA","2020-12-21",220620,1965.6,0
"620","United States","USA","2020-12-22",277089,1983.2,0
"621","United States","USA","2020-12-23",335688,1848.6,0
"622","United States","USA","2020-12-24",324913,1729.4,0
"623","United States","USA","2020-12-25",267978,1276.2,0
"624","United States","USA","2020-12-26",262279,1517.2,0
"625","United States","USA","2020-12-27",260713,2360,0
"626","United States","USA","2020-12-28",289625,3953.4,0
"627","United States","USA","2020-12-29",327718,4437.8,0
"628","United States","USA","2020-12-30",365153,5990.4,0
"629","United States","USA","2020-12-31",396846,5715.4,0
"630","United States","USA","2021-01-01",411382,5142.6,0
"631","United States","USA","2021-01-02",428391,12659,0
"632","United States","USA","2021-01-03",434067,29672.8,0
"633","United States","USA","2021-01-04",437342,62846.6,0
"634","United States","USA","2021-01-05",441439,119010.4,0
"635","United States","USA","2021-01-06",442529,192032.4,0
"636","United States","USA","2021-01-07",507470,208916.4,0
"637","United States","USA","2021-01-08",612516,205261.2,0
"638","United States","USA","2021-01-09",628645,235704,0
"639","United States","USA","2021-01-10",634949,242335.4,0
"640","United States","USA","2021-01-11",652196,223410,0
"641","United States","USA","2021-01-12",678420,224908.8,0
"642","United States","USA","2021-01-13",706926,235345.2,0
"643","United States","USA","2021-01-14",748727,184627,0
"644","United States","USA","2021-01-15",787683,129728.6,0
"645","United States","USA","2021-01-16",815641,120966,0
"646","United States","USA","2021-01-17",826934,165474.6,0
"647","United States","USA","2021-01-18",815290,225871.8,0
"648","United States","USA","2021-01-19",822473,266852,0
"649","United States","USA","2021-01-20",840643,300855.2,0
"650","United States","USA","2021-01-21",865603,285608,0
"651","United States","USA","2021-01-22",906265,231435.2,0
"652","United States","USA","2021-01-23",931501,245199,0
"653","United States","USA","2021-01-24",938758,306721.600000001,0
"654","United States","USA","2021-01-25",970134,394571.6,0
"655","United States","USA","2021-01-26",982435,476362.2,0
"656","United States","USA","2021-01-27",995216,558499.4,0
"657","United States","USA","2021-01-28",1000154,508941,0
"658","United States","USA","2021-01-29",995853,417709.399999999,0
"659","United States","USA","2021-01-30",997958,403930.2,0
"660","United States","USA","2021-01-31",1000081,432526,0
"661","United States","USA","2021-02-01",988283,500670.2,0
"662","United States","USA","2021-02-02",975613,635460.6,0.2
"663","United States","USA","2021-02-03",977253,802987.799999999,0.4
"664","United States","USA","2021-02-04",979602,771296.6,0.4
"665","United States","USA","2021-02-05",976666,661886.200000001,0.4
"666","United States","USA","2021-02-06",990187,635653.199999999,0.4
"667","United States","USA","2021-02-07",983597,632180.4,0.2
"668","United States","USA","2021-02-08",992031,647629.199999999,0.2
"669","United States","USA","2021-02-09",1001952,782285.4,0.4
"670","United States","USA","2021-02-10",997510,983795.200000001,0.4
"671","United States","USA","2021-02-11",981932,956733.199999999,0.4
"672","United States","USA","2021-02-12",986197,822661.4,0.4
"673","United States","USA","2021-02-13",989148,722872.999999998,0.2
"674","United States","USA","2021-02-14",999270,662140.400000002,0.2
"675","United States","USA","2021-02-15",967696,628431.399999999,0.2
"676","United States","USA","2021-02-16",933379,709880.400000002,0.199999999999999
"677","United States","USA","2021-02-17",890967,884311.399999999,0.2
"678","United States","USA","2021-02-18",827572,912356.199999999,0.4
"679","United States","USA","2021-02-19",746801,818937.199999999,0.2
"680","United States","USA","2021-02-20",707396,781303.800000001,0.199999999999999
"681","United States","USA","2021-02-21",694298,791958.800000001,0.4
"682","United States","USA","2021-02-22",694046,819702,0.4
"683","United States","USA","2021-02-23",703723,952825.800000001,0.199999999999999
"684","United States","USA","2021-02-24",748090,1166241.8,0.4
"685","United States","USA","2021-02-25",848436,1169203,0.4
"686","United States","USA","2021-02-26",970013,1022097.4,0.199999999999999
"687","United States","USA","2021-02-27",1047318,935679.600000001,0.4
"688","United States","USA","2021-02-28",1087030,859528.399999999,0.4
"689","United States","USA","2021-03-01",1172490,807840.600000001,0.199999999999999
"690","United States","USA","2021-03-02",1258291,893800,0.4
"691","United States","USA","2021-03-03",1329489,1097982.8,0.6
"692","United States","USA","2021-03-04",1389515,1110422.8,0.6
"693","United States","USA","2021-03-05",1437355,986689.399999999,0.600000000000001
"694","United States","USA","2021-03-06",1467830,932255.399999999,0.6
"695","United States","USA","2021-03-07",1488646,900770.399999999,0.6
"696","United States","USA","2021-03-08",1526916,893195,0.4
"697","United States","USA","2021-03-09",1576423,1001292.8,0.199999999999999
"698","United States","USA","2021-03-10",1623424,1239400,0.4
"699","United States","USA","2021-03-11",1671736,1272739.59999999,0.4
"700","United States","USA","2021-03-12",1689795,1140167.40000001,0.199999999999999
"701","United States","USA","2021-03-13",1694270,1060045.59999999,0.200000000000001
"702","United States","USA","2021-03-14",1689622,989988.800000004,0.199999999999999
"703","United States","USA","2021-03-15",1691466,910181.199999996,0
"704","United States","USA","2021-03-16",1708687,947856.600000001,0
"705","United States","USA","2021-03-17",1716498,1107875.6,0.199999999999999
"706","United States","USA","2021-03-18",1715967,1104911.6,0.600000000000001
"707","United States","USA","2021-03-19",1726154,968412.799999997,0.799999999999999
"708","United States","USA","2021-03-20",1730885,902666,1
"709","United States","USA","2021-03-21",1736130,891178.399999999,1.4
"710","United States","USA","2021-03-22",1750895,931418.200000003,1.6
"711","United States","USA","2021-03-23",1757277,1090100,1.4
"712","United States","USA","2021-03-24",1768079,1376798,1.6
"713","United States","USA","2021-03-25",1762835,1448343.8,1.6
"714","United States","USA","2021-03-26",1746176,1327110.6,1.6
"715","United States","USA","2021-03-27",1739537,1297211,1.2
"716","United States","USA","2021-03-28",1737686,1299579.2,1.2
"717","United States","USA","2021-03-29",1738435,1327443.6,1.4
"718","United States","USA","2021-03-30",1742968,1546340.4,1.8
"719","United States","USA","2021-03-31",1772155,1801454,2.2
"720","United States","USA","2021-04-01",1810839,1777322,2.4
"721","United States","USA","2021-04-02",1804675,1517744.6,2.2
"722","United States","USA","2021-04-03",1798253,1448839.59999999,2
"723","United States","USA","2021-04-04",1765071,1413495.2,2
"724","United States","USA","2021-04-05",1783450,1510769.8,1.4
"725","United States","USA","2021-04-06",1822729,1784806.2,1.2
"726","United States","USA","2021-04-07",1844438,2200441.59999999,1.8
"727","United States","USA","2021-04-08",1849241,2211916.60000001,2.4
"728","United States","USA","2021-04-09",1904466,1954916.8,1.8
"729","United States","USA","2021-04-10",1961548,1837209.2,2
"730","United States","USA","2021-04-11",2018063,1674582.59999999,2.2
"731","United States","USA","2021-04-12",2005224,1570069.60000001,2.2
"732","United States","USA","2021-04-13",1928592,1627296.59999999,1.2
"733","United States","USA","2021-04-14",1811528,1850837.2,2.2
"734","United States","USA","2021-04-15",1698015,1742170.39999999,1.8
"735","United States","USA","2021-04-16",1586810,1514824.40000001,1.8
"736","United States","USA","2021-04-17",1506580,1422246,1.39999999999999
"737","United States","USA","2021-04-18",1464605,1399467.59999999,2
"738","United States","USA","2021-04-19",1385969,1425965.60000001,1.60000000000001
"739","United States","USA","2021-04-20",1331705,1600231.8,2.39999999999999
"740","United States","USA","2021-04-21",1282041,1864865.40000001,2.80000000000001
"741","United States","USA","2021-04-22",1232084,1810533.8,2.8
"742","United States","USA","2021-04-23",1191576,1542504.2,3.59999999999999
"743","United States","USA","2021-04-24",1168640,1418871,4
"744","United States","USA","2021-04-25",1161664,1366604.59999999,4.60000000000001
"745","United States","USA","2021-04-26",1140257,1379461,5.19999999999999
"746","United States","USA","2021-04-27",1104317,1537226.8,5.80000000000001
"747","United States","USA","2021-04-28",1070201,1807857.40000001,5.19999999999999
"748","United States","USA","2021-04-29",1028638,1755334,5.80000000000001
"749","United States","USA","2021-04-30",993746,1513800.2,5
"750","United States","USA","2021-05-01",952411,1399958,4.59999999999999
"751","United States","USA","2021-05-02",928973,1355389.59999999,4
"752","United States","USA","2021-05-03",886269,1348097.40000001,4.19999999999999
"753","United States","USA","2021-05-04",844091,1478331,2.80000000000001
"754","United States","USA","2021-05-05",796548,1719721.39999999,2.40000000000001
"755","United States","USA","2021-05-06",747830,1658116.8,2.79999999999998
"756","United States","USA","2021-05-07",701447,1393856.40000001,3
"757","United States","USA","2021-05-08",671828,1266835.59999999,2.60000000000002
"758","United States","USA","2021-05-09",654372,1193520.80000001,3
"759","United States","USA","2021-05-10",631594,1123951.59999999,3.19999999999999
"760","United States","USA","2021-05-11",608437,1188126.40000001,2.40000000000001
"761","United States","USA","2021-05-12",583518,1389009,2.19999999999999
"762","United States","USA","2021-05-13",604417,1352497.8,2.40000000000001
"763","United States","USA","2021-05-14",646603,1158381.39999999,2
"764","United States","USA","2021-05-15",704209,1072527.80000001,2.19999999999999
"765","United States","USA","2021-05-16",743332,1023731.79999998,2.80000000000001
"766","United States","USA","2021-05-17",801164,972156,3
"767","United States","USA","2021-05-18",849138,1009597,3
"768","United States","USA","2021-05-19",898198,1154771.80000001,3.59999999999999
"769","United States","USA","2021-05-20",897350,1106620.80000001,3.59999999999999
"770","United States","USA","2021-05-21",874443,941936.399999976,2.80000000000001
"771","United States","USA","2021-05-22",849010,856009.600000024,2.59999999999999
"772","United States","USA","2021-05-23",829104,788033.599999994,2
"773","United States","USA","2021-05-24",793108,713872.799999982,2
"774","United States","USA","2021-05-25",746632,719563,1.59999999999999
"775","United States","USA","2021-05-26",699832,808485.800000012,1.80000000000001
"776","United States","USA","2021-05-27",655814,741850.400000006,1.80000000000001
"777","United States","USA","2021-05-28",608738,614164.799999982,1.79999999999998
"778","United States","USA","2021-05-29",558711,470041.600000024,1.59999999999999
"779","United States","USA","2021-05-30",538996,467696,2.40000000000001
"780","United States","USA","2021-05-31",460734,446643.599999994,2.20000000000002
"781","United States","USA","2021-06-01",441038,530935.799999982,2.39999999999998
"782","United States","USA","2021-06-02",417390,683090.400000006,2.40000000000001
"783","United States","USA","2021-06-03",395814,809733.599999994,2.20000000000002
"784","United States","USA","2021-06-04",380827,724192.200000018,1.19999999999999
"785","United States","USA","2021-06-05",376928,735957.199999988,1.40000000000001
"786","United States","USA","2021-06-06",372701,731774.599999994,1.59999999999999
"787","United States","USA","2021-06-07",413244,703922.200000018,1.40000000000001
"788","United States","USA","2021-06-08",395132,716806.799999982,1.40000000000001
"789","United States","USA","2021-06-09",380317,815845.800000012,1.79999999999998
"790","United States","USA","2021-06-10",371934,795839.400000006,1.80000000000001
"791","United States","USA","2021-06-11",361659,690672.799999982,1.19999999999999
"792","United States","USA","2021-06-12",351226,650153,2
"793","United States","USA","2021-06-13",342969,619217.800000012,3
"794","United States","USA","2021-06-14",337210,574167.599999994,2.59999999999999
"795","United States","USA","2021-06-15",331092,563934.400000006,2.40000000000001
"796","United States","USA","2021-06-16",326316,624653.800000012,2.59999999999999
"797","United States","USA","2021-06-17",318620,573904.199999988,2.20000000000002
"798","United States","USA","2021-06-18",310082,476111.199999988,1.19999999999999
"799","United States","USA","2021-06-19",302972,408223.800000012,2.20000000000002
"800","United States","USA","2021-06-20",302769,383532.800000012,3
"801","United States","USA","2021-06-21",298398,352173.599999994,3.39999999999998
"802","United States","USA","2021-06-22",293041,362058.199999988,3.60000000000002
"803","United States","USA","2021-06-23",289022,417825.400000006,3.59999999999999
"804","United States","USA","2021-06-24",284323,417960.800000012,3.19999999999999
"805","United States","USA","2021-06-25",281837,353885.799999982,2.59999999999999
"806","United States","USA","2021-06-26",281078,326344.400000006,2.19999999999999
"807","United States","USA","2021-06-27",283238,314307.400000006,2
"808","United States","USA","2021-06-28",279540,293814.799999982,2.40000000000003
"809","United States","USA","2021-06-29",275849,302152.400000006,4.59999999999997
"810","United States","USA","2021-06-30",272556,340641.400000006,4.80000000000001
"811","United States","USA","2021-07-01",269199,317050.199999988,4.60000000000002
"812","United States","USA","2021-07-02",262823,250465.800000012,4.19999999999999
"813","United States","USA","2021-07-03",256572,221772,3.80000000000001
"814","United States","USA","2021-07-04",242347,222099.800000012,1.39999999999998
"815","United States","USA","2021-07-05",231712,217648.799999982,1.40000000000003
"816","United States","USA","2021-07-06",228216,242375.400000006,2.19999999999999
"817","United States","USA","2021-07-07",224617,306106.400000006,3
"818","United States","USA","2021-07-08",223783,305702.599999994,2.59999999999997
"819","United States","USA","2021-07-09",225986,259431,2.60000000000002
"820","United States","USA","2021-07-10",230188,250202.599999994,2.39999999999998
"821","United States","USA","2021-07-11",242906,242089.200000018,1.80000000000001
"822","United States","USA","2021-07-12",253398,227650,1.80000000000001
"823","United States","USA","2021-07-13",254477,240129.799999982,2.39999999999998
"824","United States","USA","2021-07-14",254753,279304.800000012,2.40000000000003
"825","United States","USA","2021-07-15",256060,262194,2
"826","United States","USA","2021-07-16",259543,228878.599999994,2
"827","United States","USA","2021-07-17",261309,224745.800000012,1.59999999999997
"828","United States","USA","2021-07-18",263946,222296,1.60000000000002
"829","United States","USA","2021-07-19",273103,215248,2
"830","United States","USA","2021-07-20",285966,229162.399999976,2.19999999999999
"831","United States","USA","2021-07-21",300694,265780.800000012,2
"832","United States","USA","2021-07-22",317570,250147,1.60000000000002
"833","United States","USA","2021-07-23",337691,211275.400000006,1.19999999999999
"834","United States","USA","2021-07-24",348857,201948,0.800000000000011
"835","United States","USA","2021-07-25",358419,200701.799999982,1
"836","United States","USA","2021-07-26",373820,195023.200000018,1.80000000000001
"837","United States","USA","2021-07-27",389453,210965,1.79999999999995
"838","United States","USA","2021-07-28",404333,257207.400000006,3.40000000000003
"839","United States","USA","2021-07-29",416040,249075,3.39999999999998
"840","United States","USA","2021-07-30",428956,218713,6.60000000000002
"841","United States","USA","2021-07-31",435460,214482.399999976,8.59999999999997
"842","United States","USA","2021-08-01",439455,214574.400000006,9
"843","United States","USA","2021-08-02",448162,207048.200000018,7.40000000000003
"844","United States","USA","2021-08-03",456653,223954.199999988,7.80000000000001
"845","United States","USA","2021-08-04",465618,266389.199999988,6.79999999999995
"846","United States","USA","2021-08-05",474811,256736,5.20000000000005
"847","United States","USA","2021-08-06",482303,229375.400000006,5.59999999999997
"848","United States","USA","2021-08-07",487637,235659.400000006,6
"849","United States","USA","2021-08-08",488954,241797.800000012,6.60000000000002
"850","United States","USA","2021-08-09",491199,238620.799999982,5.39999999999998
"851","United States","USA","2021-08-10",490229,263552.400000006,5
"852","United States","USA","2021-08-11",482694,318092.800000012,3088.2
"853","United States","USA","2021-08-12",476312,309274.199999988,10677.8
"854","United States","USA","2021-08-13",469800,282408,17661
"855","United States","USA","2021-08-14",466855,294036.400000006,34377.8
"856","United States","USA","2021-08-15",463043,303913.599999994,55005.2
"857","United States","USA","2021-08-16",454952,301867.199999988,76154
"858","United States","USA","2021-08-17",449205,329585.600000024,92315.6
"859","United States","USA","2021-08-18",447423,393273,110661.6
"860","United States","USA","2021-08-19",442376,382160.599999994,106774.4
"861","United States","USA","2021-08-20",436073,345373.400000006,92745.0000000001
"862","United States","USA","2021-08-21",430231,350702.399999976,88620.2
"863","United States","USA","2021-08-22",426431,357536.200000018,85663.8
"864","United States","USA","2021-08-23",422879,346289,81764.6
"865","United States","USA","2021-08-24",418447,373290.599999994,91887.4
"866","United States","USA","2021-08-25",415637,445664.199999988,111464.6
"867","United States","USA","2021-08-26",414693,432967,104671.4
"868","United States","USA","2021-08-27",413743,391014.600000024,91327.5999999999
"869","United States","USA","2021-08-28",413163,393512.799999982,90833
"870","United States","USA","2021-08-29",414282,392401,90933.2000000002
"871","United States","USA","2021-08-30",410991,366422.800000012,91970.5999999999
"872","United States","USA","2021-08-31",405364,378514.400000006,102383.2
"873","United States","USA","2021-09-01",399339,435601.599999994,119643.6
"874","United States","USA","2021-09-02",388908,404019.799999982,108027.2
"875","United States","USA","2021-09-03",377603,353031.400000006,90794.4000000001
"876","United States","USA","2021-09-04",367244,287902.599999994,66218
"877","United States","USA","2021-09-05",363624,303778.600000024,61794.5999999999
"878","United States","USA","2021-09-06",315413,286362.399999976,57155.4000000001
"879","United States","USA","2021-09-07",305712,310788.600000024,68261.1999999997
"880","United States","USA","2021-09-08",297001,376672.199999988,84860.8000000003
"881","United States","USA","2021-09-09",292667,419993.800000012,92448.7999999998
"882","United States","USA","2021-09-10",292149,358375.199999988,78051
"883","United States","USA","2021-09-11",294044,354546.199999988,73954.6000000001
"884","United States","USA","2021-09-12",292538,350432.600000024,69230.7999999998
"885","United States","USA","2021-09-13",329185,328107.399999976,63543.2000000002
"886","United States","USA","2021-09-14",323838,346288,69618.6000000001
"887","United States","USA","2021-09-15",316493,408075,83667.1999999997
"888","United States","USA","2021-09-16",307964,386444.800000012,77871.8000000003
"889","United States","USA","2021-09-17",294112,344037.599999994,67175.6000000001
"890","United States","USA","2021-09-18",286438,337429.400000006,68871.1999999997
"891","United States","USA","2021-09-19",281197,327962.199999988,71450.3999999999
"892","United States","USA","2021-09-20",271444,298742.800000012,70532.6000000001
"893","United States","USA","2021-09-21",263453,309254,81855
"894","United States","USA","2021-09-22",254930,358561.199999988,130355.8
"895","United States","USA","2021-09-23",246969,332832.200000018,161749.2
"896","United States","USA","2021-09-24",242368,292727.400000006,172432.8
"897","United States","USA","2021-09-25",241743,269829.599999994,259242
"898","United States","USA","2021-09-26",241483,264825.199999988,348898.2
"899","United States","USA","2021-09-27",245371,244462.200000018,407204.6
"900","United States","USA","2021-09-28",249365,263114.799999982,472139.8
"901","United States","USA","2021-09-29",254014,310736.599999994,573800.6
"902","United States","USA","2021-09-30",258608,307779.400000006,520544.199999999
"903","United States","USA","2021-10-01",257973,272997.800000012,436115.800000001
"904","United States","USA","2021-10-02",253870,262111.199999988,423720.399999999
"905","United States","USA","2021-10-03",251828,249171,415569.2
"906","United States","USA","2021-10-04",244591,224442,392867.2
"907","United States","USA","2021-10-05",238058,235027.599999994,448984.8
"908","United States","USA","2021-10-06",232386,272073.200000018,538106
"909","United States","USA","2021-10-07",227264,254172.400000006,484450.4
"910","United States","USA","2021-10-08",222713,223614.399999976,401959.6
"911","United States","USA","2021-10-09",218883,215867,378098
"912","United States","USA","2021-10-10",216985,210821.200000018,367057.4
"913","United States","USA","2021-10-11",213659,193748.199999988,345457
"914","United States","USA","2021-10-12",211440,206142,395104
"915","United States","USA","2021-10-13",208408,241153,478408.199999999
"916","United States","USA","2021-10-14",204360,225964.400000006,436818
"917","United States","USA","2021-10-15",200846,195661.199999988,361210.4
"918","United States","USA","2021-10-16",199928,192026.200000018,350060
"919","United States","USA","2021-10-17",198638,184648.599999994,343920.800000001
"920","United States","USA","2021-10-18",198435,167695.599999994,328366.399999999
"921","United States","USA","2021-10-19",194601,178202.800000012,380406.200000001
"922","United States","USA","2021-10-20",191062,210636.799999982,532266.6
"923","United States","USA","2021-10-21",188285,194672.200000018,555250.800000001
"924","United States","USA","2021-10-22",192524,171826,524024.799999999
"925","United States","USA","2021-10-23",197520,173312.599999994,640509.4
"926","United States","USA","2021-10-24",200974,173857,763610
"927","United States","USA","2021-10-25",212238,165852.400000006,817827.600000001
"928","United States","USA","2021-10-26",225794,181092,938107.399999999
"929","United States","USA","2021-10-27",240404,212908.400000006,1130862
"930","United States","USA","2021-10-28",253060,195904.399999976,1032277.6
"931","United States","USA","2021-10-29",257803,169556.800000012,868995.599999998
"932","United States","USA","2021-10-30",256444,167342.199999988,847788
"933","United States","USA","2021-10-31",255374,162999.200000018,833421.400000002
"934","United States","USA","2021-11-01",253093,153662.599999994,801362
"935","United States","USA","2021-11-02",251095,168987.400000006,916706.199999999
"936","United States","USA","2021-11-03",252039,201056.400000006,1114958
"937","United States","USA","2021-11-04",259976,185792,1017529.2
"938","United States","USA","2021-11-05",278710,162536.399999976,858724.399999999
"939","United States","USA","2021-11-06",311384,158720.800000012,809480.200000003
"940","United States","USA","2021-11-07",329957,152747.800000012,779618.599999998
"941","United States","USA","2021-11-08",356766,140717,737532.600000001
"942","United States","USA","2021-11-09",391142,147153,813274.399999999
"943","United States","USA","2021-11-10",429053,172483.599999994,996183.800000001
"944","United States","USA","2021-11-11",457555,158290.799999982,936480.399999999
"945","United States","USA","2021-11-12",484052,137250.600000024,798325.399999999
"946","United States","USA","2021-11-13",504616,136639.399999976,777595.600000001
"947","United States","USA","2021-11-14",506269,139592.800000012,804638
"948","United States","USA","2021-11-15",504468,134297.400000006,790571
"949","United States","USA","2021-11-16",499499,147969.199999988,908667.800000004
"950","United States","USA","2021-11-17",489495,174914.599999994,1117455
"951","United States","USA","2021-11-18",483230,161621,1064707
"952","United States","USA","2021-11-19",474957,140286,930978.199999996
"953","United States","USA","2021-11-20",463809,140226.600000024,945623.200000003
"954","United States","USA","2021-11-21",458918,138992.599999994,950212.799999997
"955","United States","USA","2021-11-22",462994,130897,855036.200000003
"956","United States","USA","2021-11-23",463092,111708.199999988,720462.799999997
"957","United States","USA","2021-11-24",448049,135157.200000018,789545
"958","United States","USA","2021-11-25",376984,141108.599999994,649708.399999999
"959","United States","USA","2021-11-26",338290,138051.599999994,478595.800000004
"960","United States","USA","2021-11-27",303728,180057.400000006,502429.799999997
"961","United States","USA","2021-11-28",294297,258127.599999994,730988.200000003
"962","United States","USA","2021-11-29",274778,305930,850325.799999997
"963","United States","USA","2021-11-30",262715,345044.800000012,1024503.2
"964","United States","USA","2021-12-01",271194,414542.799999982,1262520.6
"965","United States","USA","2021-12-02",333951,433602.200000018,1216121.8
"966","United States","USA","2021-12-03",358991,392831.399999976,1060923.6
"967","United States","USA","2021-12-04",370684,375117,1022793.6
