"","country","iso3c","date","first_doses","second_doses","third_doses"
"1267","United States","USA","2022-08-27",35295,21680.8000000119,56793.200000003
"1268","United States","USA","2022-08-28",35136,20960.400000006,54359
"1269","United States","USA","2022-08-29",34322,19483.7999999821,49463.400000006
"1270","United States","USA","2022-08-30",33612,20502,48629.200000003
"1271","United States","USA","2022-08-31",32557,23680.400000006,49609.599999994
"1272","United States","USA","2022-09-01",30695,20885.2000000179,38460.400000006
"1273","United States","USA","2022-09-02",28646,17078.599999994,26554.799999997
"1274","United States","USA","2022-09-03",27601,12496,15286.3999999911
"1275","United States","USA","2022-09-04",27384,14208.1999999881,17876.6000000089
"1276","United States","USA","2022-09-05",22884,17967.8000000119,34040
"1277","United States","USA","2022-09-06",22558,24444.1999999881,54377.599999994
"1278","United States","USA","2022-09-07",25108,34001.400000006,81644
"1279","United States","USA","2022-09-08",28613,40351.1999999881,97736.6000000089
"1280","United States","USA","2022-09-09",33539,38288.400000006,99874.3999999911
"1281","United States","USA","2022-09-10",36768,39623.2000000179,110936.600000009
"1282","United States","USA","2022-09-11",38760,40494.599999994,119304.399999991
"1283","United States","USA","2022-09-12",46793,39851,124301.600000009
"1284","United States","USA","2022-09-13",49946,43483.7999999821,142330.199999988
"1285","United States","USA","2022-09-14",51025,52475,172331.600000009
"1286","United States","USA","2022-09-15",52120,48970.6000000238,159633.799999997
"1287","United States","USA","2022-09-16",53353,42914.599999994,139312
"1288","United States","USA","2022-09-17",53477,42938.599999994,142780.799999997
"1289","United States","USA","2022-09-18",53432,43014.400000006,147396
"1290","United States","USA","2022-09-19",53927,41600.599999994,149810.799999997
"1291","United States","USA","2022-09-20",54673,46663.8000000119,173690.400000006
"1292","United States","USA","2022-09-21",55643,56817.599999994,211931.200000003
"1293","United States","USA","2022-09-22",56365,53345.1999999881,196991.999999985
"1294","United States","USA","2022-09-23",57348,46416,170311.400000006
"1295","United States","USA","2022-09-24",57748,45768.599999994,173248
"1296","United States","USA","2022-09-25",57914,45277,176724.800000012
"1297","United States","USA","2022-09-26",58630,43139.6000000238,175543.799999982
"1298","United States","USA","2022-09-27",59124,47754.7999999821,199752.200000018
"1299","United States","USA","2022-09-28",59364,57134,238842
"1300","United States","USA","2022-09-29",59388,52231,214962.599999994
"1301","United States","USA","2022-09-30",58694,44727.2000000179,180966.599999994
"1302","United States","USA","2022-10-01",58091,43692.3999999762,179565.800000012
